,Timestamp,YEAR,DOY,HR,Scalar_B,BX_GSE_GSM,BY_GSE,BZ_GSE,BY_GSM,BZ_GSM,Proton_Density,SW_Plasma_Temperature,SW_Plasma_Speed,Dst-index
147433,2015-300-1,2015,300,1,5.345,-5.121,0.726,-1.274,0.435,-1.4,2.65,16994.0,379.61,-12.0
147434,2015-300-2,2015,300,2,5.429,-5.233,0.687,-1.231,0.357,-1.363,2.614,16027.0,375.56,-13.0
147435,2015-300-3,2015,300,3,5.393,-5.204,0.463,-1.292,0.065,-1.369,2.63,15386.0,371.06,-11.0
147436,2015-300-4,2015,300,4,5.216,-5.101,0.022,-0.759,-0.233,-0.727,2.583,31650.0,369.1,-11.0
147437,2015-300-5,2015,300,5,5.128,-4.698,1.735,-0.746,1.325,-1.344,2.802,42373.0,370.35,-10.0
147438,2015-300-6,2015,300,6,5.093,-4.849,1.137,-0.766,0.71,-1.168,3.019,58887.0,371.08,-10.0
147439,2015-300-7,2015,300,7,5.172,-4.748,1.866,-0.598,1.394,-1.379,2.996,48200.0,367.66,-9.0
147440,2015-300-8,2015,300,8,5.07,-4.38,2.35,-0.448,1.855,-1.515,2.826,38672.0,370.76,-8.0
147441,2015-300-9,2015,300,9,5.193,-3.908,3.305,-0.116,2.822,-1.721,2.733,21747.0,366.69,-9.0
147442,2015-300-10,2015,300,10,4.888,-3.641,2.849,-1.232,1.867,-2.479,2.676,26471.0,362.55,-11.0
147443,2015-300-11,2015,300,11,4.769,-3.717,2.403,-1.013,1.599,-2.056,2.705,31886.0,367.42,-12.0
147444,2015-300-12,2015,300,12,4.78,-3.971,2.373,-0.758,1.729,-1.794,2.783,35609.0,363.52,-13.0
147445,2015-300-13,2015,300,13,4.161,-3.561,2.054,0.324,1.98,-0.635,3.142,54055.0,370.53,-11.0
147446,2015-300-14,2015,300,14,4.413,-3.709,2.151,0.691,2.248,-0.271,2.945,51276.0,371.74,-9.0
147447,2015-300-15,2015,300,15,3.809,-3.273,1.859,-0.543,1.511,-1.212,3.945,24893.0,374.52,-8.0
147448,2015-300-16,2015,300,16,4.164,-3.604,1.949,-0.719,1.586,-1.342,3.581,24807.0,370.89,-7.0
147449,2015-300-17,2015,300,17,4.095,-3.499,1.631,-1.095,1.228,-1.534,3.675,28594.0,371.43,-7.0
147450,2015-300-18,2015,300,18,4.62,-2.62,0.263,-3.065,-0.536,-3.036,3.377,35126.0,365.49,-5.0
147451,2015-300-19,2015,300,19,4.648,-2.628,0.448,-3.213,-0.294,-3.222,3.126,39119.0,367.02,-8.0
147452,2015-300-20,2015,300,20,4.69,-3.418,2.848,-0.632,2.664,-1.181,2.612,44050.0,360.37,-9.0
147453,2015-300-21,2015,300,21,4.336,-2.607,2.474,0.432,2.505,-0.019,2.838,36640.0,359.39,-9.0
147454,2015-300-22,2015,300,22,4.298,-2.116,2.759,2.056,3.07,1.555,3.237,24536.0,355.22,-11.0
147455,2015-300-23,2015,300,23,4.388,-2.357,3.538,-0.012,3.481,-0.626,2.693,26455.0,357.27,-11.0
147456,2015-301-0,2015,301,0,4.197,-1.848,3.42,-0.879,3.196,-1.504,2.466,24749.0,356.3,-9.0
147457,2015-301-1,2015,301,1,4.115,-3.108,2.354,-0.156,2.269,-0.648,2.528,32009.0,353.59,-8.0
147458,2015-301-2,2015,301,2,4.32,-4.169,-0.466,0.501,-0.329,0.602,2.348,32009.0,346.0,-9.0
147459,2015-301-3,2015,301,3,4.276,-4.006,-0.029,1.176,0.313,1.137,2.557,45154.0,344.12,-6.0
147460,2015-301-4,2015,301,4,4.445,-4.063,1.011,1.301,1.382,0.884,2.78,31668.0,343.5,-7.0
147461,2015-301-5,2015,301,5,4.379,-3.957,1.712,0.413,1.737,-0.257,2.427,38230.0,341.41,-9.0
147462,2015-301-6,2015,301,6,4.51,-4.27,1.308,0.448,1.379,-0.135,2.295,46524.0,339.36,-8.0
147463,2015-301-7,2015,301,7,4.337,-4.146,0.922,0.708,1.14,0.218,2.24,45678.0,338.81,-6.0
147464,2015-301-8,2015,301,8,4.087,-3.797,1.061,0.933,1.375,0.319,2.505,45678.0,337.69,-7.0
147465,2015-301-9,2015,301,9,3.901,-3.588,0.495,1.393,1.111,0.975,3.006,45678.0,337.38,-9.0
147466,2015-301-10,2015,301,10,3.304,-2.884,0.231,1.448,0.913,1.148,3.006,31662.0,329.28,-9.0
147467,2015-301-11,2015,301,11,2.69,-1.355,-1.942,0.746,-1.335,1.593,3.006,25621.0,309.79,-6.0
147468,2015-301-12,2015,301,12,2.572,-0.488,-2.332,0.365,-1.887,1.421,3.006,23152.0,308.6,-2.0
147469,2015-301-13,2015,301,13,2.955,0.859,-2.686,0.027,-2.388,1.22,3.006,22536.0,308.76,1.0
147470,2015-301-14,2015,301,14,3.304,1.356,-2.43,-1.594,-2.866,-0.44,3.006,15838.0,312.13,1.0
147471,2015-301-15,2015,301,15,2.841,1.168,-1.406,-0.724,-1.597,-0.137,3.006,17840.0,316.08,1.0
147472,2015-301-16,2015,301,16,2.753,1.403,-1.111,1.656,-0.479,1.934,3.006,17829.0,319.5,0.0
147473,2015-301-17,2015,301,17,2.936,1.837,-2.006,0.983,-1.63,1.529,3.006,15858.0,319.09,-2.0
147474,2015-301-18,2015,301,18,3.077,2.311,-1.635,1.015,-1.316,1.407,3.006,18172.0,317.04,-1.0
147475,2015-301-19,2015,301,19,2.75,-0.659,1.492,-0.305,1.389,-0.616,3.006,20444.0,312.11,3.0
147476,2015-301-20,2015,301,20,3.954,-2.349,3.103,-0.072,3.028,-0.671,3.006,15404.0,304.32,4.0
147477,2015-301-21,2015,301,21,4.138,-2.838,2.319,1.578,2.56,1.149,3.006,23290.0,311.99,2.0
147478,2015-301-22,2015,301,22,5.639,-3.833,3.039,2.085,3.343,1.549,3.006,24189.0,311.14,3.0
147479,2015-301-23,2015,301,23,5.317,-3.454,1.402,3.623,1.996,3.334,3.006,22292.0,313.87,3.0
147480,2015-302-0,2015,302,0,5.264,-3.444,1.325,3.701,1.981,3.393,3.006,24475.0,311.34,2.0
147481,2015-302-1,2015,302,1,5.37,-3.58,0.646,3.895,1.445,3.677,3.006,28590.0,311.42,4.0
147482,2015-302-2,2015,302,2,5.693,-3.609,0.469,4.29,1.496,4.047,3.006,30513.0,309.85,5.0
147483,2015-302-3,2015,302,3,6.082,-4.051,0.653,4.399,1.869,4.031,3.006,30540.0,305.78,8.0
147484,2015-302-4,2015,302,4,6.098,-4.889,1.921,3.013,2.806,2.219,3.006,31423.0,301.94,8.0
147485,2015-302-5,2015,302,5,6.006,-4.452,3.315,0.284,3.156,-0.974,3.006,27853.0,297.94,10.0
147486,2015-302-6,2015,302,6,6.106,-1.689,4.426,-3.409,2.623,-4.922,3.006,30520.0,301.88,11.0
147487,2015-302-7,2015,302,7,5.662,-2.997,4.435,-1.42,3.335,-3.242,3.006,29242.0,298.0,11.0
147488,2015-302-8,2015,302,8,5.742,-2.103,3.633,-1.225,2.621,-2.786,3.006,38219.0,307.04,5.0
147489,2015-302-9,2015,302,9,6.004,-2.703,5.152,-1.256,3.902,-3.593,3.006,30433.0,319.12,-1.0
147490,2015-302-10,2015,302,10,4.449,-1.621,3.865,-0.474,3.141,-2.301,3.006,34237.0,324.09,-5.0
147491,2015-302-11,2015,302,11,4.419,-1.248,3.958,0.959,3.926,-1.07,3.006,37027.0,320.41,-7.0
147492,2015-302-12,2015,302,12,3.767,-1.401,3.221,0.729,3.191,-0.861,3.006,44841.0,317.34,-7.0
147493,2015-302-13,2015,302,13,4.255,-0.582,3.328,1.919,3.833,0.246,3.006,38436.0,319.27,-2.0
147494,2015-302-14,2015,302,14,4.639,-2.577,3.5,0.054,3.22,-1.397,3.006,36774.0,323.97,1.0
147495,2015-302-15,2015,302,15,5.631,-3.201,3.281,-2.471,2.112,-3.52,3.006,41061.0,323.9,2.0
147496,2015-302-16,2015,302,16,6.036,-4.159,4.22,0.39,4.107,-1.036,3.006,48170.0,324.54,2.0
147497,2015-302-17,2015,302,17,6.322,-4.165,3.971,-1.302,3.413,-2.394,3.006,42893.0,329.04,2.0
147498,2015-302-18,2015,302,18,6.438,-3.058,4.796,1.709,5.082,0.445,3.006,39318.0,328.46,-1.0
147499,2015-302-19,2015,302,19,6.198,-4.983,2.871,-0.303,2.743,-0.914,3.006,64114.0,326.5,-4.0
147500,2015-302-20,2015,302,20,6.632,-4.158,3.359,-2.544,2.82,-3.143,3.006,47178.0,331.62,-7.0
147501,2015-302-21,2015,302,21,7.229,-2.304,5.21,-4.022,4.444,-4.853,3.006,37825.0,330.6,-9.0
147502,2015-302-22,2015,302,22,7.71,-4.859,5.305,-1.732,4.953,-2.571,3.006,49327.0,326.66,-7.0
147503,2015-302-23,2015,302,23,7.563,-3.856,5.33,3.269,5.794,2.342,3.006,36526.0,326.37,-13.0
147504,2015-303-0,2015,303,0,7.69,-2.992,6.804,0.832,6.839,-0.403,3.006,34435.0,325.94,-15.0
147505,2015-303-1,2015,303,1,7.409,-4.822,4.549,0.447,4.542,-0.489,3.006,52890.0,324.79,-14.0
147506,2015-303-2,2015,303,2,7.409,-5.386,4.175,-0.183,3.998,-1.165,3.006,66598.0,328.3,-11.0
147507,2015-303-3,2015,303,3,7.44,-6.174,-0.043,-2.38,-0.694,-2.247,3.006,87271.0,330.37,-9.0
147508,2015-303-4,2015,303,4,8.083,-6.017,-3.425,-1.019,-3.531,0.174,3.006,72418.0,324.54,-6.0
147509,2015-303-5,2015,303,5,7.961,-5.592,-4.295,2.285,-3.148,3.676,3.006,85823.0,326.09,-5.0
147510,2015-303-6,2015,303,6,7.521,-5.222,-2.579,4.337,-0.581,5.016,3.006,83841.0,327.0,-2.0
147511,2015-303-7,2015,303,7,8.258,-6.063,2.365,3.591,3.7,2.157,3.006,58664.0,333.39,2.0
147512,2015-303-8,2015,303,8,8.94,-6.687,4.027,3.611,5.235,1.315,3.006,54100.0,332.69,4.0
147513,2015-303-9,2015,303,9,8.779,-5.08,6.499,0.113,5.75,-3.026,3.006,47383.0,335.43,1.0
147514,2015-303-10,2015,303,10,8.194,-2.568,7.117,-0.537,5.963,-3.922,3.006,40333.0,335.22,0.0
147515,2015-303-11,2015,303,11,8.054,-3.898,6.358,-1.11,5.051,-4.023,3.006,45463.0,332.38,-5.0
147516,2015-303-12,2015,303,12,7.661,-4.659,4.257,-2.969,2.403,-4.615,3.006,49605.0,334.12,-10.0
147517,2015-303-13,2015,303,13,7.194,-3.197,4.678,-3.507,2.661,-5.209,3.006,42080.0,331.61,-12.0
147518,2015-303-14,2015,303,14,7.292,-5.573,3.863,-1.559,2.883,-3.002,3.006,73608.0,335.6,-12.0
147519,2015-303-15,2015,303,15,5.932,-5.026,1.252,0.054,1.166,-0.412,9.382,85355.0,351.52,-19.0
147520,2015-303-16,2015,303,16,5.891,-4.247,0.953,-0.968,0.576,-1.238,9.915,75424.0,354.88,-25.0
147521,2015-303-17,2015,303,17,5.487,4.679,-0.806,0.775,-0.538,0.997,11.002,94200.0,379.79,-24.0
147522,2015-303-18,2015,303,18,5.51,3.974,1.753,-0.209,1.644,-0.617,10.299,90261.0,377.47,-21.0
147523,2015-303-19,2015,303,19,6.349,-0.956,3.134,-0.258,2.999,-0.951,10.952,58308.0,350.09,-15.0
147524,2015-303-20,2015,303,20,6.239,-5.119,-0.902,1.626,-0.58,1.776,13.124,78815.0,339.61,-13.0
147525,2015-303-21,2015,303,21,8.806,-8.203,2.333,1.716,2.588,1.305,13.124,71838.0,329.72,-14.0
147526,2015-303-22,2015,303,22,8.462,-7.861,2.366,1.352,2.551,0.96,13.124,71838.0,340.24,-16.0
147527,2015-303-23,2015,303,23,8.29,-7.622,-0.612,1.978,-0.285,2.054,13.124,71838.0,335.42,-20.0
147528,2015-304-0,2015,304,0,7.721,-6.138,-0.651,3.125,-0.095,3.175,13.124,71838.0,336.8,-11.0
147529,2015-304-1,2015,304,1,7.644,-6.429,3.173,0.995,3.3,0.345,13.124,71838.0,342.03,-7.0
147530,2015-304-2,2015,304,2,7.756,-7.183,1.521,0.293,1.537,-0.092,13.124,71838.0,339.65,-10.0
147531,2015-304-3,2015,304,3,8.086,-6.066,5.184,0.403,5.098,-1.048,5.312,49044.0,344.08,-8.0
147532,2015-304-4,2015,304,4,7.941,-5.224,5.231,2.023,5.61,0.248,5.792,45667.0,347.77,-7.0
147533,2015-304-5,2015,304,5,7.684,-5.902,3.996,2.313,4.553,0.695,5.426,62867.0,345.13,-11.0
147534,2015-304-6,2015,304,6,7.689,-6.571,2.379,2.778,3.312,1.577,5.448,72531.0,348.39,-9.0
147535,2015-304-7,2015,304,7,8.104,-6.578,3.027,3.533,4.265,1.844,5.362,66878.0,353.02,-5.0
147536,2015-304-8,2015,304,8,7.727,-6.35,3.148,2.44,3.919,0.708,5.946,69036.0,354.55,-2.0
147537,2015-304-9,2015,304,9,7.174,0.505,3.791,-0.73,2.99,-2.457,7.15,79973.0,375.29,-2.0
147538,2015-304-10,2015,304,10,7.329,-5.676,3.047,-0.853,2.259,-2.215,6.269,65555.0,342.84,-1.0
147539,2015-304-11,2015,304,11,7.155,-3.497,4.971,-0.37,4.196,-2.691,6.344,52342.0,349.45,-5.0
147540,2015-304-12,2015,304,12,6.632,-3.224,4.561,0.98,4.496,-1.232,6.429,54626.0,350.52,-4.0
147541,2015-304-13,2015,304,13,6.797,0.822,5.185,0.374,4.833,-1.915,7.017,59848.0,358.01,-8.0
147542,2015-304-14,2015,304,14,7.15,1.059,5.524,1.041,5.495,-1.286,6.784,54505.0,359.48,-11.0
147543,2015-304-15,2015,304,15,6.952,-3.731,4.072,1.81,4.419,0.185,6.58,58162.0,344.14,-12.0
147544,2015-304-16,2015,304,16,7.178,-4.769,2.825,3.532,3.846,2.426,7.306,63049.0,346.1,-15.0
147545,2015-304-17,2015,304,17,6.872,-5.789,2.597,0.065,2.509,-0.682,7.306,68452.0,341.58,-16.0
147546,2015-304-18,2015,304,18,7.1,-5.527,2.281,-0.74,2.007,-1.259,7.109,63898.0,341.36,-13.0
147547,2015-304-19,2015,304,19,6.941,-2.045,4.372,-3.273,3.599,-4.112,7.835,48947.0,352.03,-12.0
147548,2015-304-20,2015,304,20,6.926,-0.652,4.912,-1.767,4.494,-2.627,8.687,45627.0,355.11,-12.0
147549,2015-304-21,2015,304,21,7.643,-0.332,6.292,-2.408,5.829,-3.392,7.991,41988.0,353.78,-10.0
147550,2015-304-22,2015,304,22,7.458,-3.743,5.763,0.521,5.773,-0.372,6.768,47252.0,344.76,-10.0
147551,2015-304-23,2015,304,23,8.186,-4.055,6.853,1.745,7.042,0.656,7.375,33056.0,347.4,-9.0
147552,2015-305-0,2015,305,0,8.067,-4.089,6.724,0.372,6.688,-0.782,7.361,34716.0,345.2,-17.0
147553,2015-305-1,2015,305,1,8.619,-3.093,7.944,-0.192,7.75,-1.744,9.62,26591.0,353.38,-16.0
147554,2015-305-2,2015,305,2,8.354,-4.676,6.804,-0.231,6.566,-1.788,10.084,31249.0,354.61,-14.0
147555,2015-305-3,2015,305,3,6.728,-0.56,3.735,-3.911,2.527,-4.77,12.664,34577.0,358.78,-12.0
147556,2015-305-4,2015,305,4,8.096,-3.968,1.153,-5.351,-0.615,-5.417,11.112,37899.0,354.58,-12.0
147557,2015-305-5,2015,305,5,8.671,-5.951,6.158,-0.513,5.569,-2.696,9.118,38309.0,347.8,-16.0
147558,2015-305-6,2015,305,6,7.419,-4.852,5.247,1.21,5.29,-0.994,7.791,44208.0,344.24,-24.0
147559,2015-305-7,2015,305,7,5.873,-1.65,1.881,-2.74,0.475,-3.272,9.688,60018.0,359.17,-31.0
147560,2015-305-8,2015,305,8,6.293,-1.972,3.498,-4.359,1.105,-5.482,8.271,55927.0,361.37,-26.0
147561,2015-305-9,2015,305,9,6.348,-0.936,3.896,-3.939,1.567,-5.316,7.761,61308.0,357.76,-24.0
147562,2015-305-10,2015,305,10,5.942,-2.772,4.656,-1.301,3.467,-3.369,7.116,50978.0,356.33,-32.0
147563,2015-305-11,2015,305,11,6.015,-2.475,3.306,-3.416,1.305,-4.575,7.464,41228.0,357.71,-40.0
147564,2015-305-12,2015,305,12,5.666,-0.612,3.697,-3.958,1.481,-5.21,7.894,41589.0,360.32,-37.0
147565,2015-305-13,2015,305,13,5.196,-2.778,2.402,-3.391,0.697,-4.098,8.427,41343.0,357.23,-30.0
147566,2015-305-14,2015,305,14,5.628,-4.105,2.715,-2.431,1.517,-3.317,7.29,49943.0,351.38,-31.0
147567,2015-305-15,2015,305,15,5.854,-3.693,3.564,-2.6,2.374,-3.712,7.487,39913.0,350.56,-32.0
147568,2015-305-16,2015,305,16,5.865,-3.575,3.941,-2.183,3.018,-3.335,7.767,38320.0,350.03,-33.0
147569,2015-305-17,2015,305,17,6.198,-3.679,4.156,-2.529,3.28,-3.593,8.847,32607.0,353.02,-31.0
147570,2015-305-18,2015,305,18,4.932,-3.25,3.115,-1.474,2.668,-2.182,10.418,41790.0,353.98,-29.0
147571,2015-305-19,2015,305,19,3.531,1.077,-0.261,0.332,-0.201,0.359,13.496,31473.0,342.58,-23.0
147572,2015-305-20,2015,305,20,5.022,4.216,-0.312,2.564,0.146,2.581,12.78,29354.0,331.83,-19.0
147573,2015-305-21,2015,305,21,5.027,4.13,-1.171,2.495,-0.762,2.647,12.78,30387.0,328.93,-16.0
147574,2015-305-22,2015,305,22,4.471,3.111,-1.967,1.597,-1.705,1.872,14.62,30152.0,332.22,-15.0
147575,2015-305-23,2015,305,23,4.139,2.512,-2.629,0.171,-2.57,0.568,14.021,29550.0,332.0,-10.0
147576,2015-306-0,2015,306,0,4.756,2.396,-3.916,0.202,-3.832,0.852,14.021,32479.0,329.0,-8.0
147577,2015-306-1,2015,306,1,5.282,2.719,-4.233,0.963,-3.966,1.76,14.021,35731.0,330.84,-7.0
147578,2015-306-2,2015,306,2,5.883,2.824,-2.977,3.0,-2.224,3.591,14.021,33199.0,331.22,0.0
147579,2015-306-3,2015,306,3,5.485,1.13,-4.592,-1.185,-4.74,0.079,9.207,37574.0,334.83,1.0
147580,2015-306-4,2015,306,4,5.422,-1.263,-4.604,-1.909,-4.979,-0.378,8.489,37609.0,336.8,-1.0
147581,2015-306-5,2015,306,5,5.228,-0.551,-3.745,1.216,-3.045,2.45,8.797,39528.0,335.13,-5.0
147582,2015-306-6,2015,306,6,4.595,1.405,-3.509,-0.237,-3.306,1.167,8.797,44350.0,329.63,-5.0
147583,2015-306-7,2015,306,7,4.507,-0.176,-2.937,1.058,-2.202,2.222,8.409,42937.0,334.18,-2.0
147584,2015-306-8,2015,306,8,5.076,-3.271,-2.823,-0.451,-2.727,0.882,8.758,34896.0,339.31,-2.0
147585,2015-306-9,2015,306,9,4.802,-1.762,-2.878,-2.095,-3.522,-0.492,8.258,35178.0,335.5,-3.0
147586,2015-306-10,2015,306,10,5.458,1.739,-0.182,-1.136,-0.698,-0.913,14.665,52822.0,336.42,-3.0
147587,2015-306-11,2015,306,11,7.276,4.094,0.25,-3.961,-1.627,-3.61,15.361,66268.0,349.29,-5.0
147588,2015-306-12,2015,306,12,8.099,3.788,-0.085,-6.557,-3.047,-5.817,13.741,46402.0,342.41,0.0
147589,2015-306-13,2015,306,13,6.711,3.711,-1.874,-2.092,-2.601,-1.082,13.687,50470.0,337.97,0.0
147590,2015-306-14,2015,306,14,6.026,3.808,0.202,-3.933,-1.38,-3.704,13.687,46745.0,331.51,-10.0
147591,2015-306-15,2015,306,15,6.42,4.053,-3.849,-0.739,-3.888,0.686,13.687,53319.0,324.2,-14.0
147592,2015-306-16,2015,306,16,6.23,2.599,-4.466,3.155,-3.229,4.42,13.687,46968.0,324.25,-13.0
147593,2015-306-17,2015,306,17,5.541,2.037,-2.53,4.336,-1.232,4.86,13.687,41219.0,323.22,-11.0
147594,2015-306-18,2015,306,18,5.207,2.134,-3.954,2.374,-3.277,3.242,13.687,40325.0,319.74,-10.0
147595,2015-306-19,2015,306,19,3.721,1.083,-0.961,3.089,-0.322,3.22,13.687,32780.0,320.43,-10.0
147596,2015-306-20,2015,306,20,3.631,0.128,-2.777,0.94,-2.566,1.405,13.687,32141.0,315.84,-9.0
147597,2015-306-21,2015,306,21,3.617,3.064,-1.143,0.103,-1.11,0.278,13.687,28992.0,310.05,-6.0
147598,2015-306-22,2015,306,22,8.058,5.746,-4.029,2.437,-3.636,2.994,13.687,41785.0,326.3,-3.0
147599,2015-306-23,2015,306,23,8.876,6.038,-3.416,1.373,-3.189,1.865,13.687,31399.0,323.79,7.0
147600,2015-307-0,2015,307,0,7.388,4.44,-3.442,-2.767,-3.831,-2.17,13.687,33411.0,324.32,11.0
147601,2015-307-1,2015,307,1,8.565,4.026,-2.687,-3.797,-3.365,-3.245,13.687,43948.0,340.31,23.0
147602,2015-307-2,2015,307,2,8.783,1.041,-2.321,5.22,-1.107,5.561,13.687,35417.0,353.06,29.0
147603,2015-307-3,2015,307,3,8.428,-1.582,5.031,-3.277,3.983,-4.504,13.687,34809.0,358.16,22.0
147604,2015-307-4,2015,307,4,12.927,3.62,-8.286,4.179,-6.594,6.606,13.687,53495.0,352.78,25.0
147605,2015-307-5,2015,307,5,15.502,3.531,-1.26,-0.767,-1.5,-0.378,13.687,61134.0,367.02,13.0
147606,2015-307-6,2015,307,6,21.931,2.938,-2.107,-2.033,-2.799,-1.129,13.687,96981.0,402.82,24.0
147607,2015-307-7,2015,307,7,21.887,-2.617,5.744,-0.69,4.878,-3.006,13.687,319110.0,504.24,36.0
147608,2015-307-8,2015,307,8,23.829,-12.051,15.175,6.957,16.689,-0.663,13.687,314980.0,497.36,-18.0
147609,2015-307-9,2015,307,9,19.729,-5.647,12.074,6.513,13.694,0.109,13.687,323110.0,503.11,-37.0
147610,2015-307-10,2015,307,10,19.555,-6.927,13.292,0.674,12.044,-5.666,16.203,334380.0,513.26,-35.0
147611,2015-307-11,2015,307,11,10.743,-5.253,3.564,-1.936,2.238,-3.366,7.053,291540.0,636.67,-39.0
147612,2015-307-12,2015,307,12,8.857,-6.465,0.359,0.322,0.477,0.128,5.198,283990.0,658.4,-51.0
147613,2015-307-13,2015,307,13,9.475,-5.933,4.542,0.31,4.236,-1.655,5.257,290010.0,654.45,-43.0
147614,2015-307-14,2015,307,14,9.691,-3.882,-0.237,6.522,2.355,6.118,6.267,347840.0,670.35,-39.0
147615,2015-307-15,2015,307,15,10.102,-7.163,5.713,1.849,6.011,-0.307,5.559,299770.0,632.96,-38.0
147616,2015-307-16,2015,307,16,10.952,-6.027,7.155,1.505,7.31,-0.798,6.674,351150.0,636.45,-35.0
147617,2015-307-17,2015,307,17,10.768,-4.805,8.103,-1.89,7.283,-4.051,6.13,396310.0,635.32,-34.0
147618,2015-307-18,2015,307,18,7.845,-2.43,4.631,0.935,4.749,-0.154,4.354,292810.0,684.21,-37.0
147619,2015-307-19,2015,307,19,7.194,-0.529,6.56,-0.284,6.365,-1.567,3.072,240070.0,709.64,-50.0
147620,2015-307-20,2015,307,20,6.92,-1.724,5.099,1.551,5.281,0.669,3.145,239480.0,696.03,-47.0
147621,2015-307-21,2015,307,21,6.429,-1.549,4.879,3.457,5.342,2.691,2.619,179660.0,693.0,-40.0
147622,2015-307-22,2015,307,22,5.389,-2.954,3.624,0.326,3.635,-0.187,2.409,181930.0,670.77,-41.0
147623,2015-307-23,2015,307,23,4.719,-4.114,0.595,-1.578,0.366,-1.647,2.513,206180.0,658.5,-41.0
147624,2015-308-0,2015,308,0,4.901,-2.497,1.07,-0.837,0.917,-1.003,2.485,192590.0,669.2,-45.0
147625,2015-308-1,2015,308,1,5.158,-2.257,3.362,-1.244,3.087,-1.835,2.497,171460.0,661.95,-46.0
147626,2015-308-2,2015,308,2,5.388,-3.343,2.447,1.715,2.774,1.142,2.592,162920.0,642.16,-43.0
147627,2015-308-3,2015,308,3,7.18,-4.605,3.037,0.545,3.071,-0.274,5.409,321970.0,687.34,-34.0
147628,2015-308-4,2015,308,4,7.946,-3.083,-0.476,-3.031,-1.349,-2.712,7.046,385560.0,721.94,-14.0
147629,2015-308-5,2015,308,5,8.672,-5.636,4.713,-1.521,3.863,-3.072,5.475,344710.0,700.82,-27.0
147630,2015-308-6,2015,308,6,8.224,-2.953,5.675,-0.002,5.257,-2.211,4.763,318150.0,711.18,-37.0
147631,2015-308-7,2015,308,7,7.862,-3.712,5.798,0.359,5.401,-2.145,4.464,283150.0,700.67,-39.0
147632,2015-308-8,2015,308,8,8.303,-3.448,7.006,-0.231,6.155,-3.344,3.589,239850.0,685.15,-35.0
147633,2015-308-9,2015,308,9,8.405,-3.079,7.517,-0.054,6.639,-3.528,3.134,194440.0,673.9,-38.0
147634,2015-308-10,2015,308,10,8.484,-4.256,7.05,0.204,6.329,-3.113,2.991,135000.0,653.96,-41.0
147635,2015-308-11,2015,308,11,8.633,-5.595,5.901,-1.645,4.482,-4.184,2.946,118610.0,640.42,-51.0
147636,2015-308-12,2015,308,12,8.567,-6.59,4.084,-2.644,2.471,-4.184,2.976,80804.0,640.58,-56.0
147637,2015-308-13,2015,308,13,7.976,-3.871,5.281,2.064,5.648,-0.339,3.968,103610.0,635.2,-52.0
147638,2015-308-14,2015,308,14,7.892,4.523,1.665,6.132,3.918,5.007,4.369,74894.0,668.45,-43.0
147639,2015-308-15,2015,308,15,7.937,4.927,2.159,5.77,4.048,4.648,4.369,45288.0,654.89,-40.0
147640,2015-308-16,2015,308,16,7.445,4.596,2.153,5.407,3.724,4.474,4.369,44849.0,637.43,-34.0
147641,2015-308-17,2015,308,17,7.116,4.871,2.558,4.369,3.635,3.524,5.159,60534.0,632.7,-27.0
147642,2015-308-18,2015,308,18,7.796,5.743,2.594,4.327,3.516,3.62,4.73,72434.0,631.47,-27.0
147643,2015-308-19,2015,308,19,6.521,-1.074,-0.662,2.838,-0.093,2.896,7.115,122030.0,616.44,-21.0
147644,2015-308-20,2015,308,20,7.825,-5.737,-3.299,1.78,-2.979,2.297,4.755,124770.0,598.78,-26.0
147645,2015-308-21,2015,308,21,7.847,-6.06,-3.878,2.038,-3.54,2.577,3.256,93475.0,573.28,-32.0
147646,2015-308-22,2015,308,22,7.371,-5.371,-3.986,2.672,-3.587,3.187,2.93,73495.0,569.8,-29.0
147647,2015-308-23,2015,308,23,6.792,-5.314,-3.629,-0.078,-3.609,0.425,2.692,83926.0,564.89,-26.0
147648,2015-309-0,2015,309,0,5.811,-4.141,-3.581,-0.901,-3.672,-0.346,2.537,94627.0,560.56,-26.0
147649,2015-309-1,2015,309,1,5.283,-3.596,-2.899,-0.149,-2.883,0.356,2.316,98472.0,561.23,-28.0
147650,2015-309-2,2015,309,2,5.235,-3.968,-1.976,1.491,-1.622,1.878,2.146,102530.0,557.71,-24.0
147651,2015-309-3,2015,309,3,5.072,-4.653,-0.099,-0.417,-0.203,-0.385,2.214,119060.0,547.56,-21.0
147652,2015-309-4,2015,309,4,4.996,-4.353,1.766,-0.542,1.522,-1.04,2.134,115690.0,549.11,-24.0
147653,2015-309-5,2015,309,5,4.987,-4.337,1.301,0.111,1.267,-0.363,2.361,109270.0,544.65,-28.0
147654,2015-309-6,2015,309,6,5.058,-3.354,0.051,0.109,0.068,0.078,2.566,113450.0,548.13,-27.0
147655,2015-309-7,2015,309,7,5.16,-3.549,1.42,-3.059,0.005,-3.366,2.46,70362.0,544.5,-31.0
147656,2015-309-8,2015,309,8,5.158,-3.169,0.79,-1.928,-0.139,-2.079,2.507,77825.0,545.5,-33.0
147657,2015-309-9,2015,309,9,5.432,-2.088,4.226,-1.426,3.101,-3.208,2.691,57266.0,554.63,-34.0
147658,2015-309-10,2015,309,10,5.069,-2.828,2.749,0.393,2.617,-0.926,3.019,76073.0,544.16,-34.0
